,type,category,review,star,date,option,0,1,2
104,헤트라스,별점,항이 그리 찐하게 나지 안네여 다른 상품으로 다시 구입 해야겠네여,평점3,22.07.06.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
105,헤트라스,별점,향이 좋아서 세번째 시키는데 향이 약하네요 ㅠ 향마다 향의 강도가 달라요,평점3,22.01.14.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
106,헤트라스,별점,"두번째 구매입니다
근데 발향이 기대에 못미치네요 ㅠ
처음껀 ㄴ 발향이 꾀 괜찮아서 두번째는 서점으로 구매한건데 ㅜ 향마다 발향의 편차가 있어요",평점3,22.06.27.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
107,헤트라스,별점,향은 좋은데 .. 휘발성에 비해서 발향이 약하네용 날아가긴 엄청 날아가는데ㅋㅋㅋ향은 겨우맡을수있을정도에요~,평점3,22.06.21.,[수량 선택]2개입 [향기] 호텔우드,[수량 선택]2개입 [향기] 호텔우드,,
108,헤트라스,별점,향은 좋구요..배송이...9/18일 주문해서..오늘29일인데...아무리 추석이 껴있었지만.......직구도 아니고..,평점3,21.09.29.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
109,헤트라스,별점,향이 좋은데 용량에 비해 오래 못가요. 일주일 지나면 향이 안나요,평점3,22.07.03.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 화이트셔츠 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 화이트셔츠 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
110,헤트라스,별점,"세상 짐승용량 ㅋ 좋네요.
조만간 또 구매할꺼임.
배송도 칼배.
딸도 사주고 아들도 사주고 ㅋ",평점3,22.04.23.,대용량 디퓨저 선택: 2개입 / 향 선택: 그레이프프루트 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 그레이프프루트 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
111,헤트라스,별점,"배송은 엄청 빨랐고 제가 원하던 향이였어요!
처음엔 엄청 찐해서 방 들어가면 향이 꽉 찼는데
지금 2주 넘은 상태에서는 거의 안납니다…ㅎㅎ",평점3,22.07.06.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
112,헤트라스,별점,향은 좋은데 생각보다 너무 은은해서 향이 안나요ㅠㅠㅠ,평점3,22.02.12.,수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
113,헤트라스,별점,"계속 이용하고 있는제품 입니다
가격대비 좋습니다",평점3,22.08.05.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
114,헤트라스,별점,처음에는.발향이 잘나다가 리드를 바꿔주어도 발향이 잘 나는것 같지않아요,평점3,22.11.21.,대용량 디퓨저 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
115,헤트라스,별점,"향이 아주 찐합니다
회의실안이 싼뜻해졌습니다",평점3,22.06.17.,[수량 선택]2개입 [향기] 북스토어,[수량 선택]2개입 [향기] 북스토어,,
116,헤트라스,별점,"향이 너무 진하고,, 백화점 1층 향이에요ㅠ 아쉽네요",평점3,22.02.01.,대용량 디퓨저 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
117,헤트라스,별점,병마다 무슨향인지 표시가 안되있어서 구별이 안되네요 그게 좀 아쉽네요,평점3,21.11.13.,[수량 선택]2개입 [향기] 북스토어,[수량 선택]2개입 [향기] 북스토어,,
118,헤트라스,별점,발향력이 좋은것도 있고 나쁜것도 있고 향마다 복불복이 너무 심하네요,평점3,22.10.13.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
119,헤트라스,별점,"호텔 향이라던데 아니에요;;
남성적인 향이라고 생각사시면 될듯하고..
향이 강하지는 않아요~
발향도 약한듯하고요",평점3,22.06.19.,[수량 선택]2개입 [향기] 제주사려니숲길,[수량 선택]2개입 [향기] 제주사려니숲길,,
120,헤트라스,별점,처음에는 향이 발향이 좋았는데 2주 지나니깐 향이 좀 안나는거 같아요,평점3,22.11.14.,수량 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
121,헤트라스,별점,저만 향이 안나는건지 ㅠㅠㅠ 좀 아쉬우어요,평점3,22.06.23.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
122,헤트라스,별점,무난무난적당합니다요,평점3,22.08.18.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
123,헤트라스,별점,"오래 놔두니 이상한 냄새가 나네요 ㅋㅋㅋㅋ
봉 같은거? 자주 사면서 바꿔줘야 할까봐요",평점3,22.07.05.,수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
124,헤트라스,별점,호텔 우드향인데 호텔에서 날 향은 ㅇㅏ닌 느낌 ㅜㅜ,평점3,22.03.08.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
125,헤트라스,별점,"리뷰 보고 구매했은데
향은 괜잖은것 같은데
좀더 사용해봐야죠",평점3,22.07.25.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
126,헤트라스,별점,향이 조금.. 아쉬워요ㅜㅡㅜ 발향이 잘안되는것같아요ㅜㅡㅜ,평점3,22.03.11.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
127,헤트라스,별점,리뷰보고 샀는데 제스탈일은 아니에요 2개묶음 향선택할수있음 좋겠네요,평점3,21.12.05.,대용량 디퓨저 선택: 2개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
128,헤트라스,별점,"향이 오래가지 못하고 약해서 좀 아쉽지만, 나쁘진 않습니다",평점3,22.02.05.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
129,헤트라스,별점,두가지 주문했는데 향이 내가알던 블랙체리랑 다르네요ㅜ,평점3,22.07.23.,수량 선택: 2개입 / 향 선택: 그레이프프루트 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 그레이프프루트 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
130,헤트라스,별점,네xx에서 샀을때는 향이 독해서 향대 2ㅡ3개만 꽂고 썼는데 향이 거의 안나는 이유가 뭘까 궁금,평점3,22.07.22.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
131,헤트라스,별점,세번째 샀는데 이번에 발향이 거의없네요ㅠ 스틱 8개 꽂아도 잔향 비슷하게 남아서 넘 아쉽네요,평점3,22.07.22.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
132,헤트라스,별점,플라워 향은 좀 진합니다 50평형대거실에 안성맞춤그이하는 비츄합니다(향이 너무너무진해 아이들이 케껙거림.싫어함.),평점3,22.08.09.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
133,헤트라스,별점,대용량이라 좋긴한데 발향이 좋진않네요,평점3,22.05.08.,대용량 디퓨저 선택: 5개입 / 향 선택: 1. 블랙세트 5개입 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 5개입 , 향 선택: 1. 블랙세트 5개입 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
134,헤트라스,별점,향을 택할 수 없는 부분이 조금 아쉽네요,평점3,22.09.08.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
135,헤트라스,별점,디퓨져 향이 강해서 온집안 가득 나내요.,평점3,22.06.28.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
136,헤트라스,별점,향 좋긴 한데 저한텐 너무 쎈거같아요 ㅠ,평점3,21.10.17.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
137,헤트라스,별점,"발향이 엄청 약하네요.
가격만큼 합니다.",평점3,22.07.31.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
138,헤트라스,별점,생각했던 향은 아니지만 나쁘진 않아요!,평점3,22.07.06.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
